Id,Name,Painter,Description,Year_early,Year_late,Materials,Colors,Image
SK-A-175,"Een pelikaan en ander gevogelte bij een waterbassin, bekend als ‘Het drijvend veertje’","Melchior d'Hondecoeter","Een pelikaan en ander gevogelte bij een waterbassin in een tuin in een voorstelling bekend als 'Het drijvend veertje'. Op de voorgrond de pelikaan, in het water verschillende soorten eenden, links een kasuaris, een flamingo en een Afrikaanse kroonkraanvogel. In de lucht en in de verte nog verschillende andere vogels.",1680,1680,"doek,olieverf","#14120B, #6E644F, #918A75, #553927, #B3A88A, #C8C6B7",http://lh3.googleusercontent.com/3UIOtn2DLhEC4W92V0_pIdChloiYyzpXvehK0BYaM3NHJR5zWhcA7uXlcNX_mCAt9xBh3gaHo3pDuriYzYm3uEDbeUEr=s0
SK-A-133,"Portret van een stel, waarschijnlijk Isaac Abrahamsz Massa en Beatrix van der Laen","Frans Hals","Huwelijksportret van Isaac Abrahamsz Massa en Beatrix van der Laen, getrouwd te Haarlem op 25 april 1622. Het paar zit ten voeten uit op een verhoging onder een boom. Links een distel, rechts klimop. Rechts op de achtergrond elegante paren wandelend in een tuin met fontein bij een landhuis.",1622,1622,"doek,olieverf","#181812, #313024, #5E5B47, #A5A599, #616D73, #8A8269, #889291",http://lh3.googleusercontent.com/WJyYFvVf8ouRjhS-tVrP3w72w4nkqIsKvtBix7rZ3DHbpjsHmEF_eW689qEpIUhWfl7C-hqz56GE2pXHW4ewIIcrLlud=s0
SK-C-229,"Het vrolijke huisgezin","Jan Havicksz. Steen","Het vrolijke huisgezin of 'Soo de ouden songen, pijpen de jongen'. Interieur met een gezin rond een tafel dat zich vermaakt met muziek, zang en drank. Links in het raam een jongen met een pijp en een hoorn, aan tafel een zingende oude man met opgeheven roemer, een man spelend op een doedelzak, twee vrouwen die zingen van een stuk papier, een kind met een lepel, een jongen met een fluit en een jongen en een meisje die een pijp roken. Voor de tafel krijgt een kind een slok wijn uit een kan. Op de vloer een hond, kruiken, een bord en een steelpan.",1668,1668,"doek,olieverf","#7A5532, #BBAD89, #D0C9A9, #2F281B, #9A855C, #EAE8CA",http://lh3.googleusercontent.com/7JF0tll1eAfY8XgFHJ6Iq_e1xux4xgcT8_LxMfVbZdRMC5CX5KsXLH1DLlMEfuTfKX8kehtmhJyzJSBFEBDPFmeB6Y8=s0
SK-A-3148,"Willem van Oranje","Adriaen Thomasz. Key","Portret van Willem I, prins van Oranje, genaamd Willem de Zwijger. Buste, naar rechts.",1579,1579,"paneel,olieverf","#1F1D15, #463623, #A2906B, #907954, #6B4F31, #7C6344, #B6AE89",http://lh3.googleusercontent.com/_BGOU2j67VwLEzkwwGvykBeqM-AgXmGcnQ1KOHVE_VcWJ8g6MqPXXTJ-P-is99ojsMggoe5tQnwsMrYdg7Y0ae6YNLU=s0
SK-A-2815,"De zeven werken van barmhartigheid","Meester van Alkmaar","De zeven werken van barmhartigheid; 1: Het spijzen van de hongerigen 2: Het laven van de dorstigen 3: Het kleden van de naakten 4: Het begraven van de doden 5: Het herbergen van de reizigers 6: Het bezoeken van de zieken 7: Het vertroosten van de gevangenen. Voor beschrijvingen van de voorstellingen zie de afzonderlijke records.",1504,1504,"paneel,olieverf","#D1B681, #A0A7AA, #F3EBCD, #916541, #0D0F0C, #37362A",http://lh3.googleusercontent.com/PKiHHjb5ov-6RQm4WjTmQL7gQsiqz-jTgy6aJoUfXFPB-FPJF2XMcgjdpf0rMfPtQoePma2oYkAiN83RDwlyU34phg=s0
SK-C-1368,"Portretten van Giuliano en Francesco Giamberti da Sangallo","Piero di Cosimo","Portret van Giuliano da Sangallo (ca. 1445-1516). Architect, zoon van Francesco Giamberti da Sangallo. Buste naar rechts, op de achtergrond een landschap. Onderaan de voorstelling op de plint liggen een passer en pen. Onderdeel, met SK-C-1367, van een diptiek.",1482,1485,"paneel,olieverf","#345171, #5F7E9D, #B0B5A7, #100F0A, #A28559, #664730",http://lh3.googleusercontent.com/N2m90mImdcoLacUybb_rxcktTwtr0LFhtuzxbSE9elIhElF6jpWngx96_uZ0L1TGNof5pNt4n_Ygb4KYlPTpA9o6788=s0
SK-A-3262,"Zelfportret","Vincent van Gogh","Zelfportret van Vincent van Gogh. Borstbeeld met bruine jas en grijze hoed.",1887,1887,"karton,olieverf","#52686D, #50524C, #9CA097, #936D59, #C2C1B8, #6A84A2, #2F3031",http://lh3.googleusercontent.com/Ckjq-HkB2XhEsbuMsei0MR5fLTODfkcXY8qQTG-XLHVxE0jLO9DnSYaVE8n1kCrcm9AMKzoWB2w03LrY0v7eoj5hYw=s0
SK-A-1451,"De welvoorziene keuken","Joachim Bueckelaer","De welvoorziene keuken, met op de achtergrond Jezus bij Martha en Maria. In de keuken zijn twee dienstmeiden bezig met het bereiden van eten. De een plukt een kip, de ander rijgt een kip aan het spit. Links zitten anderen bij de haard. Op de voorgrond liggen allerlei soorten wild en gevogelte, groenten en vruchten uitgestald. Hiertussen ook verschillende glazen, kruiken, kannen en borden.",1566,1566,"paneel,olieverf","#1B1815, #503D2E, #A19782, #BBB5A0, #776048, #94805E",http://lh3.googleusercontent.com/SjuKgVllMl-wQ9sRUXch29gQpNg2NDiNSRsPGft0CzbGOIFwZktLNz7_689URZOGxOHFO76B722WD1RibHoBdOm7csga=s0
SK-A-3948,"Portret van een lid van de familie Van der Mersch","Cornelis Troost","Portret van een kunst- en muziekliefhebber, vermoedelijk een van de drie broers van de doopsgezinde familie Van der Mersch uit Amsterdam. De man is ten voeten uit geportretteerd, zittend aan een tafel met een tekening in de hand. Op tafel ligt een kunstboek en een muziekboek met het familiewapen Van der Mersch, rechts tegen een stoel staat een cello geleund, links een globe.",1736,1736,"paneel,olieverf","#151412, #B8B5A8, #E4E1D8, #BE993C, #7280A3, #6B543A",http://lh5.ggpht.com/5cC5A43gL66dAluLm3_Mp0NiZ7v6BZxwnD--37cz3fvjV087nF1NvkOjnlWs5KqnvgVtd1pcR-JcqkTCk8YKhWr_W3j8=s0
SK-A-3841,"De dans om het gouden kalf","Lucas van Leyden","Drieluik met de aanbidding van het gouden kalf. Op het middenpaneel dansen de Israëlieten om het afgodsbeeld van de gouden kalf, links een groep muzikanten. Op de voorgrond zijn families met kinderen op de grond gezeten die eten, drinken en feestvieren. Op de achtergrond is Mozes te zien op de berg Sinaï. Op het linker zijpaneel zitten en staan een groep mensen bij de ingang van een tent, enkelen eten en drinken. Op het rechter zijpaneel zijn meer etende en drinkende personen te zien, links een vrijend paar.",1530,1530,"paneel,olieverf","#FDFCFB, #E3DBB0, #AAAA93, #1C1610, #593629, #857A62",http://lh3.googleusercontent.com/BhqE25cpBVQ8tZUZFsWs4W-cf6LRU0fFtUcC7k24OOjW5en5xJ7mNSfIZQKJZncp7M1B6f6PJrbr0H0MivzQzw_fXJU=s0
SK-C-1768,"Oopjen Coppit (1611-1689)","Rembrandt van Rijn","Portret van de 23-jarige Oopjen Coppit staand ten voeten uit op een tegelvloer in een verder ongedefinieerde ruimte. Zij is gekleed in een kostbare zwarte jurk, kanten kraag en manchetten en een zwarte sluier. Zij draagt kostbare sieraden. In haar rechterhand houdt zij een waaier van zwarte struisvogelveren.",1634,1634,"olieverf,doek","",http://lh3.googleusercontent.com/ib8SNTK2Qk-z64UYuu-_mI3FswMpYmmNU871wu5diDEPyjxmYJcNI4qRtqxlvKkVnrXTAxAFkuHX7DAN9ZwPFzS5fGE=s0
SK-A-3059,"Het zieke kind","Gabriël Metsu","Het zieke kind. Een moeder zit met een kind op haar schoot. Links op een tafeltje staat een pot met een lepel, rechts liggen kleren en een muts op een stoel. Aan de muur hangen een landkaart op rollen en een schilderij met een kruisiging.",1664,1666,"doek,olieverf","#969280, #B5B29F, #897752, #682D1C, #241E1D, #49504D",http://lh3.googleusercontent.com/SCp0xV3Rwxh3ipnuSnbEQR_uGrHlsvHXlLD-5kVSjAE7WPWiribDB77_LcJETu4EydCC_jMuhsgjz4maHzY_t-xeiw=s0
SK-A-5033,"Marten Soolmans (1613-1641)","Rembrandt van Rijn","Portret van de twintigjarige Marten Soolmans staand ten voeten uit op een geblokte tegelvloer in een ongedefinieerde ruimte. Hij is gekleed in een kostbaar zwart kostuum met een kanten kraag, strikken, manchetten en kousenbanden, draagt een zwarte hoed en schoenen met rozetten. In zijn linkerhand houdt hij een handschoen.",1634,1634,"doek,olieverf","",http://lh3.googleusercontent.com/BXPZhNaEXXZMe8J1oQ7tCpO8TtQs_4dZVA97mwQQ353-U49g-gUDw1-Pr6BEQ6scMm-zz4KmsG8H87MGaxuhsu5BNZRK=s0
SK-A-2005,"De eerste schooldag","Jean Baptiste Vanmour","Een kleurrijke groep vrouwen volgt een moeder die haar dochter voor het eerst naar school brengt. Voor hen uit loopt een man die het borduurraam van het meisje draagt. Borduren was samen met naaien en muziek maken een zeer geliefd tijdverdrijf voor Turkse vrouwen in gegoede kringen, die voor de dagelijkse huishoudelijke taken vele slaven hadden.",1720,1737,"doek,olieverf","",http://lh3.googleusercontent.com/9M3g8xP5N1DEBEJbbeaz8ZXiWHHSGdz2w1REsrbZ3KZ75lT-JJf7G0STd_P6WWzVukQI1gv_4NzvFcP92MZKMjEJd1I=s0
SK-A-1065,"Het gestoorde pianospel","Willem Bartel van der Kooi","Het gestoorde pianospel. Twee jongens vallen hun zusje tijdens het pianospelen lastig. Het meisje draait zich op haar stoel om naar de jongens.",1813,1813,"doek,olieverf","#523C28, #9F9E98, #1B1713, #7D7A73, #C2C1B5, #7C6340, #4C555D",http://lh3.googleusercontent.com/d93z-O9gU4_rApm0gQ3HXebvvobvSO1u30MHe_vQ2P37QlXcmFlQs8eE93qGRpX0rS1zJ41GDdCkyb5juDNZXtN-Kg=s0
SK-C-1672,"Portret van Alida Christina Assink","Jan Adam Kruseman","Portret van Alida Christina Assink. Zittend, ten voeten uit, op een stoel op een balkon. Rechts een zuil, links een tuinvaas met wijnranken. In de hand een opengeslagen boek, bij de voeten een hond.",1833,1833,"doek,olieverf","",http://lh5.ggpht.com/P5o0tug6fqYu5WAV1L8wObu37HGOGrwgRuGLhkx9Ban89a6PwwUOA2uTSEllOUN_S33pBoJi7NoFcMsw89guz14O8TY=s0
SK-A-4981,"Adolf en Catharina Croeser, bekend als ‘De burgemeester van Delft en zijn dochter’","Jan Havicksz. Steen","Een in het zwart geklede man op de stoep van een huis aan de Oude Delft gezeten, een brief in zijn linkerhand. Een rijk gekleed meisje, mogelijk zijn dochter, treedt de stoep af. Een oude vrouw in verschoten kleding met een jongetje aan haar zij spreekt de man aan. Op de achtergrond de toren van de Oude Kerk.",1655,1655,"doek,olieverf","#282016, #70432B, #6A6860, #7F7F78, #A59D8D, #8093AB, #BFBAA9",http://lh3.googleusercontent.com/fLsffYqD3Ex7F8C3l3C2mvQYQZJg7F9tYWn2XSwnDtvx0UMd3SDX_nN-Z--vdsMmg4p8NEwXiONStvmOV5ggcnagc3UM=s0
SK-A-1505,"Een molen aan een poldervaart, bekend als ‘In de maand juli’","Paul Joseph Constantin Gabriël","Voorstelling van een windmolen aan een poldervaart in de zomer. De molen wordt weerspiegeld in het water. Rechts loopt een man op de weg naar de molen, links een huis.",1889,1889,"olieverf,doek","#898D7A, #56635B, #4A4A35, #727563, #B4AE91, #776F3A, #29291F",http://lh3.googleusercontent.com/nfJiRConmXf4QR1bK3-E456qIEp2bYtuemyy3P3t7PonntyGJ8iPzFNKJPhZFCSSmJmj2AHePE4V1xl3BOz2NT8mfbNg=s0
SK-A-3011,"Madonna van nederigheid","Fra Angelico","Madonna met lelie. Zittende Maria met een lelie in haar rechterhand, de linkerarm om de benen van het Christuskind staande op haar schoot.",1440,1440,"paneel,tempera","#0D0B07, #77582F, #612519, #3C3D3C, #A0916D, #5A6269",http://lh3.googleusercontent.com/nBs6tVR7xKfYtEUzBZ6q6ToQQscGDHRiZT2vw7-6RVVqpFrlb6aUebKiEgRwwtktSm3Fm0rePhMWb9I7wJj3ChJnwHY=s0
NG-2010-40,"Javaanse hoffunctionarissen","anoniem","Portret van een Javaanse hoffunctionaris ten voeten uit. De man draagt inheemse kleding en daarbij een westers of op het westen geïnspireerd jasje en een Balinese kris op de rug. Met effen achtergrond en een eenvoudige tegelvloer.",1820,1870,"katoen,papier,olieverf,verguldsel","#080808, #9B947A, #6F5B37, #8F7B50, #493221, #C1AF70",http://lh3.googleusercontent.com/VbIZ0F-lW54ZlHf6qLx-wroa79BlN3mZfy581QHrNXG5_iqyQGEI_CYsjg0IIzH_EHZcWpdCKw61s7fSwO-y4tAXnd4=s0
SK-A-4688,"Italiaans landschap met parasoldennen","Hendrik Voogd","Italiaans landschap met parasoldennen of pijnbomen in de tuin van de Villa Borghese te Rome. Op de achtergrond de Villa Giulia en de Monte Mario.",1807,1807,"doek,olieverf","#1F2223, #58584B, #E8E5D5, #B9BDBF, #93A1AD, #8C7E32, #989373",http://lh3.googleusercontent.com/aqXgCqxvgXItt7Puc22OF8vbuuSGLiI8xUphPF3Jn_VWFBOcLwR96hBC4aRqAVxd_kGy6G-D2y8vRrTJOTbzcSMisc8=s0
NG-2010-41,"Javaanse hoffunctionarissen","anoniem","Portret van een Javaanse hoffunctionaris ten voeten uit. De man draagt inheemse kleding en een Balinese kris op de rug. Met effen achtergrond en een eenvoudige tegelvloer.",1820,1870,"katoen,papier,olieverf,verguldsel","#1F1A12, #514631, #98927F, #8B7E5C, #B9A372, #7A572C",http://lh3.googleusercontent.com/BVWIJD6Qt5cOtWyhfzbMr8jV_Ap9G2TBuJPoQxSyOqg39tv3KSKFGRi_T6pmlmJImdTjGHLiYmnIzgSOnmQuWl51zJY=s0
NG-2010-38,"Javaanse hoffunctionarissen","anoniem","Portret van een Javaanse hoffunctionaris ten voeten uit. De man draagt inheemse kleding en daarbij een westers of op het westen geïnspireerd jasje en een kris op de rug. Met effen achtergrond en een eenvoudige tegelvloer.",1820,1870,"katoen,papier,olieverf,verguldsel","#5E441F, #111311, #A69467, #796E4E, #D1A94C, #2E2A1F",http://lh3.googleusercontent.com/LJf9SNzex16Ys5zXCeSKPNE2VQ_e07VycGOg2Jkqocyg9buNsXUpggljjnWSiUqVDxCstUKG1ZmYdSAA_hchAq1oQ-wq=s0
NG-2010-37,"Javaanse hoffunctionarissen","anoniem","Portret van een Javaanse hoffunctionaris ten voeten uit. De man draagt inheemse kleding en een kris op de rug. Met effen achtergrond en een eenvoudige tegelvloer.",1820,1870,"katoen,papier,olieverf,verguldsel","",http://lh3.googleusercontent.com/E9pbUweicSThUFBXpATvlWlzEFp4kW4eibMjhZ91a9cKjTnloUd0Uu6M5VsVahCHo0bqyM9Y3GlrMFBfZ9Wth-KCj7U=s0
SK-A-5005,"Meisje met een brede hoed","Caesar Boëtius van Everdingen","De halffiguur van een jonge vrouw staat tegen een lichte hemel in fel zonlicht. Ze draagt een hoed met een zeer brede rand, die uit strepen van rosé en wit doek is gevlochten. Daardoor valt haar gezicht half in de schaduw; haar ogen, die in de schaduw zijn gehuld, zijn gericht op de beschouwer. Ze draagt een satijnen wit gewaad, dat de schouder ontbloot laat. Een rosé lintje valt van de hoed op haar blote schouder, een ander breder lint van dezelfde kleur dient als gordel. Het meisje houdt met twee armen een mandje met licht violette pruimen omhoog. De horizon ligt vrij laag, zodat aan de benedenkant van het stuk alleen de toppen van bomen te zien zijn.",1645,1650,"olieverf,doek","#756950, #968E75, #362B16, #554429, #C6BB9C, #9A7B54, #1D180C",http://lh3.googleusercontent.com/7SCpHk2od2XtCFtdEi9fUT91F7CwawoLPWH5Jlrkksv79_JST7-dBpvuBWqjr65LQc8z_8O2lxQvQJFlfE763Da6REE=s0
SK-A-742,"Gezicht op Olinda, Brazilië","Frans Jansz. Post","Gezicht op Olinda in Brazilië. Links op een heuvel een groep mensen bij de ruïne van de kerk. Op de voorgrond tropische planten, vruchten en dieren (armadillo, aap, luiaard, miereneter, hagedis).",1662,1662,"doek,olieverf","#171B12, #C4CCD3, #99A4B0, #8F8B7E, #656A6A, #403E2B",http://lh3.ggpht.com/Yh48XePYndRUH9pBR-G986f-dKkg0IE9jFhJlt8y91fXB5X-d6IrRU-CW_Q7HLuHeeCRfYztK6LSqCFCjqeXniiVdUc=s0
SK-A-147,"Portret van Gerard Andriesz Bicker","Bartholomeus van der Helst","Portret van Gerard Andriesz Bicker, heer van Engelenburg, drost van Muiden. Staand, ten halven lijve, handschoenen in de rechterhand, de linkerhand in de zij.",1642,1642,"paneel,olieverf","#1A140D, #735541, #583722, #8A755C, #ADA389, #CAC8B1",http://lh3.googleusercontent.com/2XVzz6Nbh3oohR-NmDkVMkuGnPkYfClz7SSRBn5bgiE5KtJ8KqO8p1TdGh2sicrAGaGEGK294GnM0F-j9ZEPu3IRDQ=s0
NG-2010-39,"Javaanse hoffunctionarissen","anoniem","Portret van een Javaanse hoffunctionaris ten voeten uit. De man draagt inheemse kleding en daarbij een westers of op het westen geïnspireerd jasje en een Balinese kris op de rug. Met effen achtergrond en een eenvoudige tegelvloer.",1820,1870,"katoen,papier,olieverf,verguldsel","#5F4E30, #3C2C18, #141410, #B7A87C, #87291A, #857959",http://lh3.googleusercontent.com/no1ShVtI10X9AkEjGYFZKbW_adMGuJ2yaaRBA01WMAxe_ZAT_LH7vEdDfW2dUE_aa5V7cw-yer3Ol8e21IFkRHLTE5U=s0
SK-A-5003,"Gezicht op de Gouden Bocht in de Herengracht","Gerrit Adriaensz. Berckheyde","Gezicht op de Amsterdamse Herengracht in aanbouw, gezien vanaf de brug van de Vijzelstraat. Bocht met in classicistische stijl opgetrokken grachtenpanden op de Herengracht met de ingang van de Nieuwe Spiegelstraat aan de linkerkant. Tussen de nog onvoltooide gevelrij valt zonlicht en reflecteert op het water van de gracht. Bouwmaterialen liggen verspreid op de kade. Schuttingen schermen de onbebouwde kavels af van de openbare weg. Het laatste pand aan de zuidzijde van de gracht staat zelfs nog in de steigers.",1671,1672,"eikenhout,olieverf","#2B2319, #B1B6AB, #6F8EAF, #484431, #9A8C69, #656753, #415369",http://lh3.googleusercontent.com/Rvymv3LXhOcFOVnZpZSGoUJ8oMGjFyOmc-Ys43EMqe9QfpJYc4j5Mg9B8goHKH8gwJSKAhTDj2VeT2T3s8Sn1eu2QrY=s0
SK-A-255,"Maurits, prins van Oranje (1567-1625)","Michiel Jansz. van Mierevelt","Portret van Maurits, prins van Oranje. Staand, ten voeten uit, in wapenrusting. Links een targe, rechts een tafel waarop helm en handschoen liggen. In de rechterhand een commandostaf.",1613,1620,"paneel,olieverf","#2E2213, #0A0906, #514527, #90845E, #665B3B, #776C49, #AD9F7C",http://lh3.googleusercontent.com/JZDx9D9X5YHCZSBRpqe0OxwlxDfVmmN_g3qKusWpx1BX3fMnraoYEmV4Gn8WWOOf0-bkaRD5EQ9p-whyRTazAXz6hhyn=s0
SK-A-4282,"De handelsloge van de VOC in Hougly in Bengalen","Hendrik van Schuylenburgh","De factorij of loge van de Verenigde Oostindische Compagnie te Hoegly of Hougly in Bengalen, 1665. Links de rivier de Ganges met enkele schepen. Boven komt een lange stoet Indiërs aangelopen, aangevoerd door een Nederlandse trompetter en vaandeldragers met Nederlandse vlaggen, halverwege de stoet laten twee Nederlanders zich in een palankijn dragen. Rechts hiervan een kampement met een Indiaas hoogwaardigheidsbekleder in een tent, paarden, koeien, olifanten en dromedarissen. Aan de rechterzijde van de voorstelling een begraafplaats. Rechtsonder op een stèle het alliantiewapen van Pieter Sterthemius en Maria Calandrini. Pendant van SK-A-4283.",1665,1665,"doek,olieverf","",http://lh3.googleusercontent.com/MD-i8S4zlayTXpYFbtWLbjmq2fDPKmhP9zi_ielE0gYvCV0Jb3jgx_2Ht9JrnfGdA5nzPk5_kIqZ8JI8ze4reyqHeqU=s0
SK-A-4910,"Allegorie op de Franse invasie in 1672","Johannes van Wijckersloot","Allegorie op de Franse invasie in de Nederlanden in het Rampjaar 1672. Een lachende jonge man toont een zittende man met muts een blad papier of prent met een voorstelling van de kraaiende Franse haan boven de Hollandse Tuin waarin de Nederlandse leeuw verslagen ligt, het zwaard gebroken, de pijlen verstrooid en het hek platgetrapt. Onderaan het blad een muziekbalk.",1672,1672,"olieverf,doek","#1A140E, #423D34, #565753, #897D68, #AC9F87, #616D74, #BFB69E",http://lh3.googleusercontent.com/e50xVx_lZ9ZizNLHWPWHDZh0fPusfJEXbyrSZ0f2AHA0xEVDd-y0qA0o5VFPhPu6lCVyDPnVmq--nDjIOB-2vEJZ3J0=s0
SK-A-4889,"Portret van Petronella Dunois","Nicolaes Maes","Portret van Petronella Dunois. Kniestuk. Zij staat in een landschap geleund tegen een muurtje. Ze is gekleed in een blauwe jurk met een oranje shawl. In haar rechterhand houdt zij een takje met appelbloesem. Pendant van SK-A-4888.",1677,1685,"doek,olieverf","#C3B599, #9D5F1F, #9D947F, #706E62, #504C42, #1B1C1B",http://lh3.googleusercontent.com/xAILiWXxU52dUFG7TCwmpgpy9pNha4WXThwyoVWsXG1ZUN0QAAs2x9JWLl-raACpqF8zeqArNCXQ5gpYek8ivky-xjM=s0
SK-A-4954,"Portret van een gewonde KNIL-militair","Isaac Israels","Portret van een Kees Pop, militair in dienst van het Nederlands Oost-Indisch Leger. De medaille met blauw lint, half verscholen onder de mitella, is de Atjeh-medaille. Deze werd bij het Koninklijk Besluit van 12 mei 1874 ingesteld als beloning voor de deelnemers aan de eerste Atjeh-campagne in 1873/1874. De deelnemers aan deze campagne kregen tevens het Kruis voor Belangrijke Krijgsverrichtingen, de linker onderscheiding op het portret met het groen-oranje lint.",1882,1882,"hardboard,olieverf","",http://lh3.googleusercontent.com/nQNU6Vqc3Je4uCQXjBNGMR8-ewZJAaRsfjCmqCSwrV0fTPSBxIMNChi8EBMs9LklRbSgqedjS7ocBrDUGNx7qp3xnw=s0
SK-A-4957,"Portret van Johanna Le Maire","Nicolaes Eliasz. Pickenoy","Portret van Johanna Le Maire, sedert 1622 echtgenote van Pieter van Son. heupstuk, staande, handschoenen in de rechterhand. Linksboven het familiewapen. Pendant van SK-A-4956.",1622,1629,"paneel,olieverf","#753016, #4D4031, #9D8A6F, #C3B598, #736045, #13110C",http://lh3.googleusercontent.com/2BN3WRR3IAF0Qr4t12vevK840AwswDdI1sEUoDZMWN0srqQjiVEfZacCN0ic5YzSdBt3iDAdQJThfuWqy6JksIzGuA=s0
SK-A-4947,"Allegorische voorstelling van Amsterdam als centrum van de wereldhandel","Pieter Isaacsz.","Klavecimbeldeksel waarop links in beeld de personificatie van de stad Amsterdam (de Amsterdamse stedenmaagd), gezeten op een troon met aan haar voeten een riviergod. Links van haar de god Neptunus. Ze reikt met haar linkerhand naar een globe. In het verschiet schepen in een baai en een gezicht op een Aziatisch landschap. Boven de troon houden putti het stadswapen van Amsterdam op.",1604,1607,"olieverf,paneel","#E8E4DD, #CAC5B8, #C4B36E, #171715, #3E4036, #7A5F3B",http://lh5.ggpht.com/NSIOSHtUzYVFsWhG4KyrZxdWa6wVz64VS0UruqX16rIqiGl8jtJQCcN9c6pOIIv1bov5gS8iTkC7dgE-Vo5CUTHtdg=s0
